timestamp,open,high,low,close,volume
2023-09-24 21:08:00,4365.25,4365.50,4365.00,4365.25,84
2023-09-24 21:09:00,4365.25,4365.50,4365.00,4365.25,122
2023-09-24 21:10:00,4365.25,4366.00,4365.25,4365.75,327
2023-09-24 21:11:00,4365.50,4366.00,4365.50,4365.75,79
2023-09-24 21:12:00,4366.00,4366.00,4365.50,4365.75,60
2023-09-24 21:13:00,4365.75,4366.00,4365.50,4365.75,50
2023-09-24 21:14:00,4365.75,4366.00,4365.75,4366.00,44
2023-09-24 21:15:00,4366.25,4366.50,4366.00,4366.00,134
2023-09-24 21:16:00,4366.25,4367.25,4366.00,4367.25,235
2023-09-24 21:17:00,4367.00,4367.50,4366.75,4367.00,168
2023-09-24 21:18:00,4366.75,4367.00,4366.75,4366.75,32
2023-09-24 21:19:00,4367.00,4367.75,4366.75,4367.75,195
2023-09-24 21:20:00,4367.75,4368.25,4367.25,4368.00,198
2023-09-24 21:21:00,4368.00,4368.00,4367.00,4367.50,221
2023-09-24 21:22:00,4367.50,4368.00,4367.50,4367.75,90
2023-09-24 21:23:00,4367.75,4368.00,4367.75,4367.75,84
2023-09-24 21:24:00,4368.00,4368.50,4368.00,4368.50,199
2023-09-24 21:25:00,4368.50,4369.00,4368.25,4369.00,143
2023-09-24 21:26:00,4368.75,4369.00,4368.25,4368.25,155
2023-09-24 21:27:00,4368.25,4368.75,4368.00,4368.25,163
2023-09-24 21:28:00,4368.50,4368.50,4368.25,4368.25,80
2023-09-24 21:29:00,4368.25,4368.25,4367.25,4367.75,176
2023-09-24 21:30:00,4367.75,4367.75,4367.25,4367.50,168
2023-09-24 21:31:00,4367.50,4368.50,4367.25,4367.25,212
2023-09-24 21:32:00,4367.25,4368.00,4367.25,4368.00,122
2023-09-24 21:33:00,4368.25,4368.75,4368.00,4368.75,110
2023-09-24 21:34:00,4368.50,4369.25,4368.25,4369.00,106
2023-09-24 21:35:00,4369.00,4371.00,4369.00,4370.75,700
2023-09-24 21:36:00,4370.75,4371.00,4370.25,4370.50,278
2023-09-24 21:37:00,4370.25,4370.50,4369.75,4369.75,140
2023-09-24 21:38:00,4369.75,4369.75,4369.50,4369.50,145
2023-09-24 21:39:00,4369.75,4370.25,4369.50,4369.50,227
2023-09-24 21:40:00,4369.25,4369.50,4368.25,4369.50,264
2023-09-24 21:41:00,4369.50,4369.50,4368.50,4368.50,135
2023-09-24 21:42:00,4368.50,4368.75,4368.25,4368.75,74
2023-09-24 21:43:00,4368.75,4368.75,4368.25,4368.50,150
2023-09-24 21:44:00,4368.50,4368.50,4367.25,4367.50,336
2023-09-24 21:45:00,4367.25,4368.00,4367.25,4367.75,221
2023-09-24 21:46:00,4367.75,4368.25,4367.75,4368.25,180
2023-09-24 21:47:00,4368.25,4369.00,4368.25,4369.00,170
2023-09-24 21:48:00,4368.75,4369.25,4368.50,4369.00,212
2023-09-24 21:49:00,4369.25,4369.25,4368.50,4368.50,106
2023-09-24 21:50:00,4368.50,4369.25,4368.50,4369.00,77
2023-09-24 21:51:00,4369.00,4369.25,4368.75,4369.00,81
2023-09-24 21:52:00,4368.75,4368.75,4368.00,4368.50,132
2023-09-24 21:53:00,4368.25,4368.50,4368.25,4368.25,51
2023-09-24 21:54:00,4368.25,4368.50,4367.75,4368.00,466
2023-09-24 21:55:00,4367.75,4368.00,4367.25,4367.25,226
2023-09-24 21:56:00,4367.50,4367.75,4367.00,4367.50,146
2023-09-24 21:57:00,4367.75,4367.75,4367.25,4367.75,265
2023-09-24 21:58:00,4367.50,4367.75,4367.50,4367.50,147
2023-09-24 21:59:00,4367.50,4367.50,4367.25,4367.25,130
2023-09-24 22:00:00,4367.50,4367.75,4367.25,4367.25,294
2023-09-24 22:01:00,4367.25,4367.75,4367.25,4367.75,108
2023-09-24 22:02:00,4367.50,4369.00,4367.50,4368.75,172
2023-09-24 22:03:00,4368.50,4368.50,4367.50,4367.75,157
2023-09-24 22:04:00,4367.75,4367.75,4367.00,4367.00,205
2023-09-24 22:05:00,4367.00,4367.75,4366.75,4367.50,92
2023-09-24 22:06:00,4367.75,4367.75,4367.50,4367.50,19
2023-09-24 22:07:00,4367.75,4368.00,4367.25,4367.75,179
2023-09-24 22:08:00,4367.75,4368.25,4367.75,4368.00,77
2023-09-24 22:09:00,4368.00,4368.00,4367.75,4367.75,86
2023-09-24 22:10:00,4367.75,4367.75,4367.00,4367.50,155
2023-09-24 22:11:00,4367.50,4368.50,4367.25,4368.50,131
2023-09-24 22:12:00,4368.25,4369.50,4368.25,4369.00,368
2023-09-24 22:13:00,4369.25,4369.50,4369.00,4369.25,69
2023-09-24 22:14:00,4369.50,4369.50,4369.00,4369.25,106
2023-09-24 22:15:00,4369.00,4369.25,4368.50,4369.25,141
2023-09-24 22:16:00,4369.25,4369.75,4369.25,4369.50,101
2023-09-24 22:17:00,4369.50,4370.00,4369.50,4369.50,81
2023-09-24 22:18:00,4369.50,4369.50,4369.25,4369.25,35
2023-09-24 22:19:00,4369.50,4370.00,4369.25,4369.75,126
2023-09-24 22:20:00,4369.75,4370.25,4369.75,4370.00,137
2023-09-24 22:21:00,4370.25,4370.25,4369.50,4369.50,129
2023-09-24 22:22:00,4369.50,4369.75,4369.25,4369.75,193
2023-09-24 22:23:00,4369.75,4369.75,4369.25,4369.25,75
2023-09-24 22:24:00,4369.25,4369.50,4369.25,4369.50,49
2023-09-24 22:25:00,4369.25,4369.75,4369.00,4369.75,215
2023-09-24 22:26:00,4369.75,4370.00,4369.25,4369.25,89
2023-09-24 22:27:00,4369.25,4370.00,4369.25,4370.00,82
2023-09-24 22:28:00,4370.00,4370.25,4370.00,4370.00,152
2023-09-24 22:29:00,4370.00,4370.00,4369.50,4369.50,145
2023-09-24 22:30:00,4369.75,4369.75,4369.50,4369.75,60
2023-09-24 22:31:00,4369.75,4369.75,4369.75,4369.75,45
2023-09-24 22:32:00,4369.75,4370.00,4369.50,4370.00,56
2023-09-24 22:33:00,4370.00,4370.00,4369.75,4370.00,117
2023-09-24 22:34:00,4370.00,4370.75,4370.00,4370.75,166
2023-09-24 22:35:00,4370.75,4370.75,4370.50,4370.50,209
2023-09-24 22:36:00,4370.50,4371.50,4370.50,4371.00,299
2023-09-24 22:37:00,4371.25,4371.25,4370.75,4371.00,58
2023-09-24 22:38:00,4370.75,4371.00,4370.50,4370.75,92
2023-09-24 22:39:00,4370.75,4371.50,4370.75,4371.50,165
2023-09-24 22:40:00,4371.50,4371.50,4370.75,4371.25,186
2023-09-24 22:41:00,4371.25,4371.25,4370.75,4371.25,104
2023-09-24 22:42:00,4371.25,4371.50,4371.00,4371.25,133
2023-09-24 22:43:00,4371.25,4371.50,4370.75,4371.00,171
2023-09-24 22:44:00,4370.75,4371.25,4370.50,4371.25,222
2023-09-24 22:45:00,4371.25,4371.50,4371.00,4371.25,167
2023-09-24 22:46:00,4371.25,4371.50,4371.25,4371.50,74
2023-09-24 22:47:00,4371.50,4371.75,4371.25,4371.75,110
2023-09-24 22:48:00,4371.50,4371.75,4371.50,4371.75,147
2023-09-24 22:49:00,4371.75,4371.75,4371.50,4371.75,53
2023-09-24 22:50:00,4371.75,4372.00,4371.50,4371.75,214
2023-09-24 22:51:00,4371.75,4371.75,4371.50,4371.75,48
2023-09-24 22:52:00,4371.50,4371.50,4371.00,4371.00,146
2023-09-24 22:53:00,4371.00,4371.25,4371.00,4371.25,140
2023-09-24 22:54:00,4371.25,4371.25,4371.00,4371.00,44
2023-09-24 22:55:00,4371.00,4371.50,4371.00,4371.25,118
2023-09-24 22:56:00,4371.50,4371.50,4371.25,4371.25,18
2023-09-24 22:57:00,4371.25,4371.25,4371.00,4371.25,51
2023-09-24 22:58:00,4371.25,4371.50,4371.25,4371.50,70
2023-09-24 22:59:00,4371.50,4371.50,4371.25,4371.50,50
2023-09-24 23:00:00,4371.50,4371.75,4371.50,4371.50,175
2023-09-24 23:01:00,4371.50,4371.50,4371.50,4371.50,147
2023-09-24 23:02:00,4371.50,4372.00,4371.50,4371.50,154
2023-09-24 23:03:00,4371.50,4371.50,4371.00,4371.00,66
2023-09-24 23:04:00,4371.25,4371.50,4371.00,4371.50,106
2023-09-24 23:05:00,4371.50,4372.00,4371.25,4371.75,138
2023-09-24 23:06:00,4372.00,4373.00,4372.00,4372.75,523
2023-09-24 23:07:00,4372.75,4372.75,4372.50,4372.75,68
2023-09-24 23:08:00,4372.50,4373.25,4372.50,4372.75,180
2023-09-24 23:09:00,4372.75,4373.00,4372.50,4372.75,101
2023-09-24 23:10:00,4372.75,4372.75,4372.25,4372.25,112
2023-09-24 23:11:00,4372.25,4372.50,4371.75,4372.50,186
2023-09-24 23:12:00,4372.50,4372.75,4372.25,4372.75,174
2023-09-24 23:13:00,4372.50,4373.00,4372.50,4372.75,198
2023-09-24 23:14:00,4372.75,4373.00,4372.50,4372.50,97
2023-09-24 23:15:00,4372.50,4372.75,4372.25,4372.50,135
2023-09-24 23:16:00,4372.50,4372.75,4372.25,4372.25,97
2023-09-24 23:17:00,4372.00,4372.25,4372.00,4372.25,56
2023-09-24 23:18:00,4372.25,4372.50,4372.25,4372.50,45
2023-09-24 23:19:00,4372.50,4372.50,4372.25,4372.50,99
2023-09-24 23:20:00,4372.50,4372.75,4372.50,4372.75,94
2023-09-24 23:21:00,4372.75,4372.75,4372.50,4372.50,45
2023-09-24 23:22:00,4372.25,4372.50,4372.25,4372.50,94
2023-09-24 23:23:00,4372.50,4372.75,4372.50,4372.75,111
2023-09-24 23:24:00,4372.50,4373.00,4372.50,4373.00,67
2023-09-24 23:25:00,4372.75,4373.50,4372.75,4373.25,163
2023-09-24 23:26:00,4373.25,4373.25,4372.75,4373.00,137
2023-09-24 23:27:00,4373.00,4373.25,4373.00,4373.25,78
2023-09-24 23:28:00,4373.50,4374.00,4373.50,4373.75,243
2023-09-24 23:29:00,4373.75,4374.00,4373.50,4374.00,96
2023-09-24 23:30:00,4373.75,4374.00,4373.25,4373.25,109
2023-09-24 23:31:00,4373.25,4373.75,4373.00,4373.00,193
2023-09-24 23:32:00,4373.00,4373.00,4372.50,4372.75,258
2023-09-24 23:33:00,4373.00,4373.25,4372.50,4372.75,280
2023-09-24 23:34:00,4372.50,4372.50,4372.00,4372.25,168
2023-09-24 23:35:00,4372.25,4372.50,4372.00,4372.25,104
2023-09-24 23:36:00,4372.50,4372.50,4372.00,4372.25,108
2023-09-24 23:37:00,4372.00,4372.25,4372.00,4372.25,91
2023-09-24 23:38:00,4372.25,4372.25,4372.00,4372.00,68
2023-09-24 23:39:00,4372.00,4372.25,4372.00,4372.00,74
2023-09-24 23:40:00,4372.25,4372.25,4372.00,4372.00,39
2023-09-24 23:41:00,4372.25,4372.25,4372.25,4372.25,44
2023-09-24 23:42:00,4372.25,4372.50,4372.25,4372.50,22
2023-09-24 23:43:00,4372.50,4372.50,4372.25,4372.50,53
2023-09-24 23:44:00,4372.50,4372.50,4372.25,4372.50,25
2023-09-24 23:45:00,4372.75,4372.75,4372.50,4372.50,63
2023-09-24 23:46:00,4372.50,4372.75,4372.25,4372.25,63
2023-09-24 23:47:00,4372.25,4372.50,4372.25,4372.50,31
2023-09-24 23:48:00,4372.50,4372.50,4372.25,4372.25,44
2023-09-24 23:49:00,4372.25,4372.25,4372.00,4372.25,30
2023-09-24 23:50:00,4372.25,4372.75,4372.25,4372.75,77
2023-09-24 23:51:00,4372.75,4372.75,4372.75,4372.75,10
2023-09-24 23:52:00,4372.50,4372.50,4372.25,4372.25,109
2023-09-24 23:53:00,4372.25,4372.75,4372.25,4372.75,22
2023-09-24 23:54:00,4372.75,4372.75,4372.75,4372.75,3
2023-09-24 23:55:00,4372.50,4373.00,4372.50,4372.50,44
2023-09-24 23:56:00,4372.50,4372.50,4372.25,4372.50,32
2023-09-24 23:57:00,4372.75,4372.75,4372.75,4372.75,7
2023-09-24 23:58:00,4372.75,4372.75,4372.50,4372.50,19
2023-09-24 23:59:00,4372.50,4372.75,4372.50,4372.50,67
2023-09-25 00:00:00,4372.50,4372.75,4372.50,4372.50,65
2023-09-25 00:01:00,4372.75,4372.75,4372.50,4372.75,9
2023-09-25 00:02:00,4372.75,4372.75,4372.75,4372.75,2
2023-09-25 00:03:00,4372.75,4372.75,4372.50,4372.50,29
2023-09-25 00:04:00,4372.25,4372.25,4372.25,4372.25,3
2023-09-25 00:05:00,4372.25,4372.50,4372.25,4372.50,101
2023-09-25 00:06:00,4372.25,4372.50,4372.25,4372.50,17
2023-09-25 00:07:00,4372.50,4373.00,4372.50,4373.00,98
2023-09-25 00:08:00,4373.00,4373.00,4373.00,4373.00,71
2023-09-25 00:09:00,4373.00,4373.00,4373.00,4373.00,61
2023-09-25 00:10:00,4372.75,4373.00,4372.50,4372.50,30
2023-09-25 00:11:00,4372.50,4372.75,4372.50,4372.75,19
2023-09-25 00:13:00,4372.75,4372.75,4372.50,4372.75,90
2023-09-25 00:14:00,4372.75,4372.75,4372.75,4372.75,27
2023-09-25 00:15:00,4372.75,4372.75,4372.75,4372.75,24
2023-09-25 00:16:00,4372.75,4373.00,4372.75,4373.00,53
2023-09-25 00:17:00,4373.00,4373.25,4372.75,4373.00,98
2023-09-25 00:18:00,4373.25,4373.25,4373.25,4373.25,8
2023-09-25 00:19:00,4373.25,4373.25,4373.00,4373.00,2
2023-09-25 00:20:00,4373.00,4373.25,4373.00,4373.25,12
2023-09-25 00:21:00,4373.25,4373.25,4373.25,4373.25,13
2023-09-25 00:22:00,4373.25,4373.25,4373.00,4373.00,25
2023-09-25 00:23:00,4373.25,4373.25,4373.25,4373.25,62
2023-09-25 00:24:00,4373.00,4373.50,4373.00,4373.25,33
2023-09-25 00:25:00,4373.25,4373.25,4373.25,4373.25,4
2023-09-25 00:26:00,4373.25,4373.25,4373.00,4373.25,20
2023-09-25 00:27:00,4373.25,4373.50,4373.25,4373.25,106
2023-09-25 00:28:00,4373.50,4373.75,4373.50,4373.50,67
2023-09-25 00:29:00,4373.25,4373.75,4373.25,4373.75,28
2023-09-25 00:30:00,4373.50,4373.50,4373.50,4373.50,12
2023-09-25 00:31:00,4373.25,4373.50,4373.25,4373.50,57
2023-09-25 00:32:00,4373.25,4373.25,4373.25,4373.25,26
2023-09-25 00:33:00,4373.00,4373.25,4373.00,4373.25,76
2023-09-25 00:34:00,4373.25,4373.25,4373.00,4373.00,138
2023-09-25 00:35:00,4372.75,4372.75,4371.50,4371.75,260
2023-09-25 00:36:00,4371.50,4372.00,4371.00,4372.00,236
2023-09-25 00:37:00,4372.00,4372.25,4371.75,4372.00,51
2023-09-25 00:38:00,4372.25,4372.75,4372.25,4372.75,112
2023-09-25 00:39:00,4372.75,4372.75,4372.50,4372.75,27
